Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,Profit Margin,Customer Segment,Stock Item,Color,City,State Province,Customer
142044,91464,0,0,50,2015-03-23,3/24/2015,119,43753,20 mm Anti static bubble wrap (Blue) 50m,Each,90,102.0,15,9180.0,1377.0,4230.0,10557.0,90,0,11,0.40068201193520886,High,20 mm Anti static bubble wrap (Blue) 50m,Blue,Venersborg,Washington,Unknown
142046,91464,0,0,53,2015-03-23,3/24/2015,119,43753,10 mm Anti static bubble wrap (Blue) 50m,Each,100,99.0,15,9900.0,1485.0,5400.0,11385.0,100,0,11,0.4743083003952569,High,10 mm Anti static bubble wrap (Blue) 50m,Blue,Venersborg,Washington,Unknown
142062,72894,0,0,55,2015-03-23,3/24/2015,119,43759,10 mm Anti static bubble wrap (Blue) 10m,Each,10,26.0,15,260.0,39.0,90.0,299.0,10,0,11,0.3010033444816054,Standard,10 mm Anti static bubble wrap (Blue) 10m,Blue,Port Chilkoot,Alaska,Unknown
143283,48762,0,0,39,2015-03-28,3/29/2015,119,44130,Shipping carton (Brown) 356x229x229mm,Each,200,1.14,15,228.0,34.2,116.0,262.2,200,0,11,0.4424103737604882,Standard,Shipping carton (Brown) 356x229x229mm,,Arrowbear Lake,California,Unknown
143285,48762,0,0,53,2015-03-28,3/29/2015,119,44130,10 mm Anti static bubble wrap (Blue) 50m,Each,90,99.0,15,8910.0,1336.5,4860.0,10246.5,90,0,11,0.4743083003952569,High,10 mm Anti static bubble wrap (Blue) 50m,Blue,Arrowbear Lake,California,Unknown
143621,47692,0,0,43,2015-03-30,3/31/2015,119,44231,Shipping carton (Brown) 413x285x187mm,Each,250,1.05,15,262.5,39.38,125.0,301.88,250,0,11,0.4140718166158739,Standard,Shipping carton (Brown) 413x285x187mm,,Termo,California,Unknown
143622,47692,0,0,156,2015-03-30,3/31/2015,119,44231,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,9,30.0,15,270.0,40.5,135.0,310.5,9,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Termo,California,Unknown
143623,47692,0,0,145,2015-03-30,3/31/2015,119,44231,Ride on big wheel monster truck (Black) 1/12 scale,Each,9,345.0,15,3105.0,465.75,1260.0,3570.75,9,0,11,0.35286704473850034,Medium,Ride on big wheel monster truck (Black) 1/12 scale,Black,Termo,California,Unknown
146280,47757,0,0,2,2015-04-11,4/12/2015,119,45054,Void fill 300 L bag (White) 300L,Each,30,37.5,15,1125.0,168.75,585.0,1293.75,30,0,11,0.45217391304347826,Medium,Void fill 300 L bag (White) 300L,,Valley View Park,California,Unknown
146282,47757,0,0,55,2015-04-11,4/12/2015,119,45054,10 mm Anti static bubble wrap (Blue) 10m,Each,40,26.0,15,1040.0,156.0,360.0,1196.0,40,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Valley View Park,California,Unknown
146478,44333,0,0,42,2015-04-13,4/14/2015,119,45119,Shipping carton (Brown) 500x310x310mm,Each,225,2.55,15,573.75,86.06,326.25,659.81,225,0,11,0.49446052651520894,Standard,Shipping carton (Brown) 500x310x310mm,,Rail Road Flat,California,Unknown
146479,44333,0,0,115,2015-04-13,4/14/2015,119,45119,Alien officer hoodie (Black) 4XL,Each,8,35.0,15,280.0,42.0,144.0,322.0,8,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 4XL,Black,Rail Road Flat,California,Unknown
146481,44333,0,0,37,2015-04-13,4/14/2015,119,45119,Shipping carton (Brown) 480x270x320mm,Each,200,2.74,15,548.0,82.2,308.0,630.2,200,0,11,0.48873373532211994,Standard,Shipping carton (Brown) 480x270x320mm,,Rail Road Flat,California,Unknown
151812,47741,0,0,104,2015-05-08,5/9/2015,119,46769,Superhero action jacket (Blue) 4XL,Each,1,34.0,15,34.0,5.1,10.0,39.1,1,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 4XL,Blue,Twin Peaks,California,Unknown
151814,47741,0,0,22,2015-05-08,5/9/2015,119,46769,Black and orange this way up despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,103.2,226.32,48,0,11,0.4559915164369035,Standard,Black and orange this way up despatch tape 48mmx100m,,Twin Peaks,California,Unknown
151816,47741,0,0,47,2015-05-08,5/9/2015,119,46769,32 mm Anti static bubble wrap (Blue) 50m,Each,100,105.0,15,10500.0,1575.0,5800.0,12075.0,100,0,11,0.4803312629399586,High,32 mm Anti static bubble wrap (Blue) 50m,Blue,Twin Peaks,California,Unknown
153531,72125,0,0,47,2015-05-18,5/19/2015,119,47300,32 mm Anti static bubble wrap (Blue) 50m,Each,80,105.0,15,8400.0,1260.0,4640.0,9660.0,80,0,11,0.4803312629399586,High,32 mm Anti static bubble wrap (Blue) 50m,Blue,Wrangell,Alaska,Unknown
154461,47134,0,0,40,2015-05-21,5/22/2015,119,47592,Shipping carton (Brown) 279x254x217mm,Each,250,1.11,15,277.5,41.63,127.5,319.13,250,0,11,0.3995237050731677,Standard,Shipping carton (Brown) 279x254x217mm,,Nicasio,California,Unknown
154462,47134,0,0,1,2015-05-21,5/22/2015,119,47592,Void fill 400 L bag (White) 400L,Each,60,50.0,15,3000.0,450.0,1440.0,3450.0,60,0,11,0.41739130434782606,Medium,Void fill 400 L bag (White) 400L,,Nicasio,California,Unknown
154463,47134,0,0,11,2015-05-21,5/22/2015,119,47592,Packing knife with metal insert blade (Yellow) 9mm,Each,40,1.89,15,75.6,11.34,39.6,86.94,40,0,11,0.4554865424430642,Standard,Packing knife with metal insert blade (Yellow) 9mm,,Nicasio,California,Unknown
155791,72709,0,0,25,2015-05-28,5/29/2015,119,47999,Black and orange handle with care despatch tape  48mmx75m,Each,72,3.7,15,266.4,39.96,172.8,306.36,72,0,11,0.564042303172738,Standard,Black and orange handle with care despatch tape 48mmx75m,,Ekwok,Alaska,Unknown
155793,72709,0,0,39,2015-05-28,5/29/2015,119,47999,Shipping carton (Brown) 356x229x229mm,Each,125,1.14,15,142.5,21.38,72.5,163.88,125,0,11,0.44239687576275327,Standard,Shipping carton (Brown) 356x229x229mm,,Ekwok,Alaska,Unknown
156277,72610,0,0,156,2015-05-30,5/31/2015,119,48145,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,6,30.0,15,180.0,27.0,90.0,207.0,6,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Akhiok,Alaska,Unknown
156652,72761,0,0,7,2015-06-01,6/2/2015,119,48261,Air cushion film 200mmx100mm 325m,Each,8,87.0,15,696.0,104.4,416.0,800.4,8,0,11,0.5197401299350325,Standard,Air cushion film 200mmx100mm 325m,,Iliamna,Alaska,Unknown
157857,47855,0,0,7,2015-06-06,6/7/2015,119,48629,Air cushion film 200mmx100mm 325m,Each,4,87.0,15,348.0,52.2,208.0,400.2,4,0,11,0.5197401299350325,Standard,Air cushion film 200mmx100mm 325m,,Yermo,California,Unknown
157858,47855,0,0,48,2015-06-06,6/7/2015,119,48629,32 mm Anti static bubble wrap (Blue) 20m,Each,100,48.0,15,4800.0,720.0,2500.0,5520.0,100,0,11,0.4528985507246377,High,32 mm Anti static bubble wrap (Blue) 20m,Blue,Yermo,California,Unknown
158454,72709,0,0,53,2015-06-09,6/10/2015,119,48814,10 mm Anti static bubble wrap (Blue) 50m,Each,100,99.0,15,9900.0,1485.0,5400.0,11385.0,100,0,11,0.4743083003952569,High,10 mm Anti static bubble wrap (Blue) 50m,Blue,Ekwok,Alaska,Unknown
158455,72709,0,0,44,2015-06-09,6/10/2015,119,48814,Bubblewrap dispenser (Red) 1.5m,Each,3,240.0,15,720.0,108.0,390.0,828.0,3,0,11,0.47101449275362317,Standard,Bubblewrap dispenser (Red) 1.5m,Red,Ekwok,Alaska,Unknown
158665,48937,0,0,28,2015-06-10,6/11/2015,119,48880,Black and orange fragile despatch tape 48mmx100m,Each,108,4.1,15,442.8,66.42,194.4,509.22,108,0,11,0.38176033934252385,Standard,Black and orange fragile despatch tape 48mmx100m,,Caruthers,California,Unknown
160401,66176,0,0,28,2015-06-19,6/20/2015,119,49412,Black and orange fragile despatch tape 48mmx100m,Each,360,4.1,15,1476.0,221.4,648.0,1697.4,360,0,11,0.38176033934252385,Medium,Black and orange fragile despatch tape 48mmx100m,,Yerington,Nevada,Unknown
160402,66176,0,0,156,2015-06-19,6/20/2015,119,49412,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,6,30.0,15,180.0,27.0,90.0,207.0,6,0,11,0.43478260869565216,Standard,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Yerington,Nevada,Unknown
160913,48763,0,0,103,2015-06-23,6/24/2015,119,49583,Superhero action jacket (Blue) 5XL,Each,4,34.0,15,136.0,20.4,40.0,156.4,4,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 5XL,Blue,Arrowhead Highlands,California,Unknown
163151,111992,0,0,55,2015-07-03,7/4/2015,119,50265,10 mm Anti static bubble wrap (Blue) 10m,Each,60,26.0,15,1560.0,234.0,540.0,1794.0,60,0,11,0.3010033444816054,Medium,10 mm Anti static bubble wrap (Blue) 10m,Blue,Arrowbear Lake,California,Unknown
163152,111992,0,0,56,2015-07-03,7/4/2015,119,50265,32 mm Double sided bubble wrap 50m,Each,10,112.0,15,1120.0,168.0,530.0,1288.0,10,0,11,0.4114906832298137,Medium,32 mm Double sided bubble wrap 50m,,Arrowbear Lake,California,Unknown
165307,111993,0,0,22,2015-07-14,7/15/2015,119,50942,Black and orange this way up despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,103.2,226.32,48,0,11,0.4559915164369035,Standard,Black and orange this way up despatch tape 48mmx100m,,Arrowhead Highlands,California,Unknown
165340,108881,0,0,22,2015-07-14,7/15/2015,119,50953,Black and orange this way up despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,206.4,452.64,96,0,11,0.4559915164369035,Standard,Black and orange this way up despatch tape 48mmx100m,,Rail Road Flat,California,Unknown
165341,108881,0,0,19,2015-07-14,7/15/2015,119,50953,Red and white urgent despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,453.6,919.08,216,0,11,0.49353701527614574,Standard,Red and white urgent despatch tape 48mmx75m,,Rail Road Flat,California,Unknown
165538,66176,0,0,51,2015-07-15,7/16/2015,119,51017,20 mm Anti static bubble wrap (Blue) 20m,Each,70,45.0,15,3150.0,472.5,1680.0,3622.5,70,0,11,0.463768115942029,Medium,20 mm Anti static bubble wrap (Blue) 20m,Blue,Yerington,Nevada,Unknown
165539,66176,0,0,8,2015-07-15,7/16/2015,119,51017,Large  replacement blades 18mm,Each,30,4.3,15,129.0,19.35,67.5,148.35,30,0,11,0.45500505561172905,Standard,Large replacement blades 18mm,,Yerington,Nevada,Unknown
165540,66176,0,0,64,2015-07-15,7/16/2015,119,51017,10 mm Double sided bubble wrap 10m,Each,80,15.0,15,1200.0,180.0,600.0,1380.0,80,0,11,0.43478260869565216,Medium,10 mm Double sided bubble wrap 10m,,Yerington,Nevada,Unknown
165609,113033,0,0,2,2015-07-15,7/16/2015,119,51037,Void fill 300 L bag (White) 300L,Each,20,37.5,15,750.0,112.5,390.0,862.5,20,0,11,0.45217391304347826,Standard,Void fill 300 L bag (White) 300L,,Lompoc,California,Unknown
165610,113033,0,0,145,2015-07-15,7/16/2015,119,51037,Ride on big wheel monster truck (Black) 1/12 scale,Each,2,345.0,15,690.0,103.5,280.0,793.5,2,0,11,0.35286704473850034,Standard,Ride on big wheel monster truck (Black) 1/12 scale,Black,Lompoc,California,Unknown
165611,113033,0,0,106,2015-07-15,7/16/2015,119,51037,Superhero action jacket (Blue) XXL,Each,10,30.0,15,300.0,45.0,80.0,345.0,10,0,11,0.2318840579710145,Standard,Superhero action jacket (Blue) XXL,Blue,Lompoc,California,Unknown
166158,112229,0,0,53,2015-07-17,7/18/2015,119,51206,10 mm Anti static bubble wrap (Blue) 50m,Each,90,99.0,15,8910.0,1336.5,4860.0,10246.5,90,0,11,0.4743083003952569,High,10 mm Anti static bubble wrap (Blue) 50m,Blue,Harbour Pointe,Washington,Unknown
168884,109634,0,0,39,2015-07-30,7/31/2015,119,52060,Shipping carton (Brown) 356x229x229mm,Each,125,1.14,15,142.5,21.38,72.5,163.88,125,0,11,0.44239687576275327,Standard,Shipping carton (Brown) 356x229x229mm,,Nicasio,California,Unknown
168885,109634,0,0,5,2015-07-30,7/31/2015,119,52060,Air cushion machine (Blue),Each,1,1899.0,15,1899.0,284.85,759.0,2183.85,1,0,11,0.34755134281200634,Medium,Air cushion machine (Blue),,Nicasio,California,Unknown
169483,112897,0,0,6,2015-08-01,8/2/2015,119,52241,Air cushion film 200mmx200mm 325m,Each,1,90.0,15,90.0,13.5,36.0,103.5,1,0,11,0.34782608695652173,Standard,Air cushion film 200mmx200mm 325m,,Jesmond Dene,California,Unknown
169484,112897,0,0,10,2015-08-01,8/2/2015,119,52241,Packing knife with metal insert blade (Yellow) 18mm,Each,50,2.4,15,120.0,18.0,60.0,138.0,50,0,11,0.43478260869565216,Standard,Packing knife with metal insert blade (Yellow) 18mm,,Jesmond Dene,California,Unknown
169485,112897,0,0,43,2015-08-01,8/2/2015,119,52241,Shipping carton (Brown) 413x285x187mm,Each,100,1.05,15,105.0,15.75,50.0,120.75,100,0,11,0.4140786749482402,Standard,Shipping carton (Brown) 413x285x187mm,,Jesmond Dene,California,Unknown
170017,108770,0,0,43,2015-08-04,8/5/2015,119,52397,Shipping carton (Brown) 413x285x187mm,Each,150,1.05,15,157.5,23.63,75.0,181.13,150,0,11,0.41406724452051014,Standard,Shipping carton (Brown) 413x285x187mm,,Venersborg,Washington,Unknown
170019,108770,0,0,9,2015-08-04,8/5/2015,119,52397,Small 9mm replacement blades 9mm,Each,80,4.1,15,328.0,49.2,120.0,377.2,80,0,11,0.3181336161187699,Standard,Small 9mm replacement blades 9mm,,Venersborg,Washington,Unknown
170216,109634,0,0,114,2015-08-06,8/7/2015,119,52465,Alien officer hoodie (Black) 5XL,Each,9,35.0,15,315.0,47.25,162.0,362.25,9,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 5XL,Black,Nicasio,California,Unknown
170761,72646,0,0,21,2015-08-10,8/11/2015,119,52633,Black and yellow heavy despatch tape  48mmx75m,Each,96,3.7,15,355.2,53.28,211.2,408.48,96,0,11,0.5170387779083431,Standard,Black and yellow heavy despatch tape 48mmx75m,,Biorka,Alaska,Unknown
172630,111993,0,0,45,2015-08-20,8/21/2015,119,53213,Bubblewrap dispenser (Blue) 1.5m,Each,6,240.0,15,1440.0,216.0,780.0,1656.0,6,0,11,0.47101449275362317,Medium,Bubblewrap dispenser (Blue) 1.5m,Blue,Arrowhead Highlands,California,Unknown
172631,111993,0,0,11,2015-08-20,8/21/2015,119,53213,Packing knife with metal insert blade (Yellow) 9mm,Each,40,1.89,15,75.6,11.34,39.6,86.94,40,0,11,0.4554865424430642,Standard,Packing knife with metal insert blade (Yellow) 9mm,,Arrowhead Highlands,California,Unknown
173492,112381,0,0,104,2015-08-25,8/26/2015,119,53478,Superhero action jacket (Blue) 4XL,Each,10,34.0,15,340.0,51.0,100.0,391.0,10,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 4XL,Blue,Meadowdale,Washington,Unknown
126972,66176,0,0,152,2015-01-01,1/2/2015,119,39093,Ride on toy sedan car (Red) 1/12 scale,Each,8,230.0,15,1840.0,276.0,680.0,2116.0,8,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Red) 1/12 scale,Red,Yerington,Nevada,Unknown
134288,91464,0,0,148,2015-02-11,2/12/2015,119,41367,Ride on toy sedan car (Pink) 1/12 scale,Each,2,230.0,15,460.0,69.0,170.0,529.0,2,0,11,0.32136105860113423,Standard,Ride on toy sedan car (Pink) 1/12 scale,,Venersborg,Washington,Unknown
165860,115533,0,0,149,2015-07-16,7/17/2015,119,51113,Ride on toy sedan car (Yellow) 1/12 scale,Each,9,230.0,15,2070.0,310.5,765.0,2380.5,9,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Yellow) 1/12 scale,Yellow,Cave Junction,Oregon,Unknown
168887,109634,0,0,153,2015-07-30,7/31/2015,119,52060,Ride on toy sedan car (Black) 1/12 scale,Each,7,230.0,15,1610.0,241.5,595.0,1851.5,7,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Black) 1/12 scale,Black,Nicasio,California,Unknown
132679,48937,0,0,9,2015-02-02,2/3/2015,19,40858,Small 9mm replacement blades 9mm,Each,10,4.1,15,41.0,6.15,15.0,47.15,10,0,11,0.3181336161187699,Standard,Small 9mm replacement blades 9mm,,Caruthers,California,Unknown
137897,48937,0,0,20,2015-02-28,3/1/2015,19,42460,Black and yellow heavy despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,244.8,678.96,144,0,11,0.3605514316012725,Standard,Black and yellow heavy despatch tape 48mmx100m,,Caruthers,California,Unknown
138041,87481,0,0,28,2015-03-02,3/3/2015,19,42509,Black and orange fragile despatch tape 48mmx100m,Each,324,4.1,15,1328.4,199.26,583.2,1527.66,324,0,11,0.38176033934252385,Medium,Black and orange fragile despatch tape 48mmx100m,,Harbour Pointe,Washington,Unknown
143279,87481,0,0,28,2015-03-28,3/29/2015,19,44128,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11,0.38176033934252385,Standard,Black and orange fragile despatch tape 48mmx100m,,Harbour Pointe,Washington,Unknown
173396,72646,0,0,18,2015-08-24,8/25/2015,19,53449,Red and white urgent  heavy despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,344.4,792.12,168,0,11,0.43478260869565216,Standard,Red and white urgent heavy despatch tape 48mmx100m,,Biorka,Alaska,Unknown
174477,108137,0,0,24,2015-08-28,8/29/2015,19,53775,Black and orange handle with care despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,403.2,905.28,192,0,11,0.44538706256627786,Standard,Black and orange handle with care despatch tape 48mmx100m,,Newberg,Oregon,Unknown
129640,47757,0,0,53,2015-01-17,1/18/2015,19,39932,10 mm Anti static bubble wrap (Blue) 50m,Each,30,99.0,15,2970.0,445.5,1620.0,3415.5,30,0,11,0.4743083003952569,Medium,10 mm Anti static bubble wrap (Blue) 50m,Blue,Valley View Park,California,Unknown
130930,47855,0,0,65,2015-01-23,1/24/2015,19,40323,Large sized bubblewrap roll 50m,Each,30,24.0,15,720.0,108.0,330.0,828.0,30,0,11,0.39855072463768115,Standard,Large sized bubblewrap roll 50m,,Yermo,California,Unknown
131686,47757,0,0,14,2015-01-27,1/28/2015,19,40558,Permanent marker black 5mm nib (Black) 5mm,Each,36,2.7,15,97.2,14.58,36.0,111.78,36,0,11,0.322061191626409,Standard,Permanent marker black 5mm nib (Black) 5mm,,Valley View Park,California,Unknown
131689,47757,0,0,56,2015-01-27,1/28/2015,19,40558,32 mm Double sided bubble wrap 50m,Each,30,112.0,15,3360.0,504.0,1590.0,3864.0,30,0,11,0.4114906832298137,Medium,32 mm Double sided bubble wrap 50m,,Valley View Park,California,Unknown
131882,48851,0,0,40,2015-01-28,1/29/2015,19,40614,Shipping carton (Brown) 279x254x217mm,Each,150,1.11,15,166.5,24.98,76.5,191.48,150,0,11,0.39951953206601215,Standard,Shipping carton (Brown) 279x254x217mm,,Bombay Beach,California,Unknown
132678,48937,0,0,60,2015-02-02,2/3/2015,19,40858,20 mm Double sided bubble wrap 20m,Each,60,33.0,15,1980.0,297.0,1080.0,2277.0,60,0,11,0.4743083003952569,Medium,20 mm Double sided bubble wrap 20m,,Caruthers,California,Unknown
133069,72709,0,0,62,2015-02-03,2/4/2015,19,40978,10 mm Double sided bubble wrap 50m,Each,80,105.0,15,8400.0,1260.0,3920.0,9660.0,80,0,11,0.4057971014492754,High,10 mm Double sided bubble wrap 50m,,Ekwok,Alaska,Unknown
133805,72894,0,0,54,2015-02-09,2/10/2015,19,41216,10 mm Anti static bubble wrap (Blue) 20m,Each,90,42.0,15,3780.0,567.0,1710.0,4347.0,90,0,11,0.39337474120082816,Medium,10 mm Anti static bubble wrap (Blue) 20m,Blue,Port Chilkoot,Alaska,Unknown
134111,41568,0,0,152,2015-02-10,2/11/2015,19,41310,Ride on toy sedan car (Red) 1/12 scale,Each,7,230.0,15,1610.0,241.5,595.0,1851.5,7,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Red) 1/12 scale,Red,Lompoc,California,Unknown
134113,41568,0,0,25,2015-02-10,2/11/2015,19,41310,Black and orange handle with care despatch tape  48mmx75m,Each,144,3.7,15,532.8,79.92,345.6,612.72,144,0,11,0.564042303172738,Standard,Black and orange handle with care despatch tape 48mmx75m,,Lompoc,California,Unknown
134174,76936,0,0,103,2015-02-10,2/11/2015,19,41328,Superhero action jacket (Blue) 5XL,Each,6,34.0,15,204.0,30.6,60.0,234.6,6,0,11,0.2557544757033248,Standard,Superhero action jacket (Blue) 5XL,Blue,Newberg,Oregon,Unknown
134231,72709,0,0,53,2015-02-10,2/11/2015,19,41347,10 mm Anti static bubble wrap (Blue) 50m,Each,30,99.0,15,2970.0,445.5,1620.0,3415.5,30,0,11,0.4743083003952569,Medium,10 mm Anti static bubble wrap (Blue) 50m,Blue,Ekwok,Alaska,Unknown
134232,72709,0,0,114,2015-02-10,2/11/2015,19,41347,Alien officer hoodie (Black) 5XL,Each,4,35.0,15,140.0,21.0,72.0,161.0,4,0,11,0.4472049689440994,Standard,Alien officer hoodie (Black) 5XL,Black,Ekwok,Alaska,Unknown
136890,77092,0,0,151,2015-02-24,2/25/2015,19,42159,Ride on toy sedan car (Blue) 1/12 scale,Each,7,230.0,15,1610.0,241.5,595.0,1851.5,7,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Blue) 1/12 scale,Blue,Wasco,Oregon,Unknown
138040,87481,0,0,153,2015-03-02,3/3/2015,19,42509,Ride on toy sedan car (Black) 1/12 scale,Each,9,230.0,15,2070.0,310.5,765.0,2380.5,9,0,11,0.32136105860113423,Medium,Ride on toy sedan car (Black) 1/12 scale,Black,Harbour Pointe,Washington,Unknown
140414,48763,0,0,34,2015-03-13,3/14/2015,19,43252,Shipping carton (Brown) 457x457x457mm,Each,225,2.1,15,472.5,70.88,225.0,543.38,225,0,11,0.41407486473554417,Standard,Shipping carton (Brown) 457x457x457mm,,Arrowhead Highlands,California,Unknown
142731,47741,0,0,217,2015-03-25,3/26/2015,19,43954,Office cube periscope (Black),Each,100,18.5,15,1850.0,277.5,725.0,2127.5,100,0,11,0.3407755581668625,Medium,Office cube periscope (Black),Black,Twin Peaks,California,Unknown
143275,47692,0,0,46,2015-03-27,3/28/2015,19,44127,Bubblewrap dispenser (Black) 1.5m,Each,2,240.0,15,480.0,72.0,260.0,552.0,2,0,11,0.47101449275362317,Standard,Bubblewrap dispenser (Black) 1.5m,Black,Termo,California,Unknown
143276,47692,0,0,217,2015-03-27,3/28/2015,19,44127,Office cube periscope (Black),Each,100,18.5,15,1850.0,277.5,725.0,2127.5,100,0,11,0.3407755581668625,Medium,Office cube periscope (Black),Black,Termo,California,Unknown
143681,72709,0,0,154,2015-03-30,3/31/2015,19,44249,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,6,45.0,15,270.0,40.5,177.0,310.5,6,0,11,0.5700483091787439,Standard,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Ekwok,Alaska,Unknown
